ob_end_time,id_type,id,ob_hour_count,met_domain_-999me,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
09/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,250,10,240,16,2102,6,6,6,6,6,-999,-999,-999,-999,09/04/2014 21:52,0
09/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,240,9,230,14,2214,6,6,6,6,6,-999,-999,-999,-999,09/04/2014 22:52,0
10/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,240,10,240,19,2316,6,6,6,6,6,-999,-999,-999,-999,09/04/2014 23:52,0
10/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,230,8,240,17,15,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 00:52,0
10/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,240,9,230,17,134,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 01:52,0
10/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,240,9,240,17,248,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 02:52,0
10/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,240,10,230,18,338,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 03:52,0
10/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,230,10,240,23,408,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 04:52,0
10/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,230,9,240,18,546,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 05:52,0
10/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,240,9,220,15,623,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 06:52,0
10/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,230,11,230,19,727,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 07:52,0
10/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,250,11,240,19,808,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 08:54,0
10/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,250,11,260,19,932,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 09:52,0
10/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,260,13,270,21,1028,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 10:54,0
10/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,250,13,260,19,1142,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 11:52,0
10/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,250,13,260,24,1228,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 12:52,0
10/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,250,13,240,22,1324,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 13:52,0
10/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,270,12,250,22,1407,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 14:52,0
10/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,260,11,270,20,1547,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 15:52,0
10/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,270,11,260,20,1643,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 16:52,0
10/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,250,13,240,23,1722,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 17:52,0
10/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,250,11,260,16,1831,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 18:53,0
10/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,250,8,270,16,1911,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 19:52,0
10/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,240,5,230,10,2044,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 20:53,0
10/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,230,8,220,12,2142,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 21:52,0
10/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,230,8,240,13,2209,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 22:52,0
11/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,240,8,240,12,2349,6,6,6,6,6,-999,-999,-999,-999,10/04/2014 23:52,0
11/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,240,9,240,14,29,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 00:52,0
11/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,240,8,240,13,58,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 01:52,0
11/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,230,7,230,11,229,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 02:52,0
11/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,240,6,250,10,258,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 03:52,0
11/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,230,7,230,12,436,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 04:52,0
11/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,220,8,220,12,517,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 05:52,0
11/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,230,7,220,12,618,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 06:52,0
11/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,230,9,240,14,745,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 07:52,0
11/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,240,10,260,17,818,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 08:54,0
11/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,240,10,220,16,901,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 09:52,0
11/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,250,11,250,19,1027,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 10:52,0
11/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,260,12,260,20,1112,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 11:53,0
11/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,250,12,240,19,1249,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 12:52,0
11/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,240,14,260,23,1331,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 13:54,0
11/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,250,14,240,22,1433,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 14:53,0
11/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,240,13,240,22,1531,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 15:52,0
11/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,240,14,240,22,1606,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 16:57,0
11/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,240,13,220,22,1701,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 17:54,0
11/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,240,13,250,23,1823,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 18:52,0
11/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,240,11,250,20,1857,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 19:53,0
11/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,240,11,250,20,2038,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 20:56,0
11/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,230,11,240,19,2100,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 21:58,0
11/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,240,10,240,17,2206,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 22:52,0
12/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,230,12,240,22,2315,6,6,6,6,6,-999,-999,-999,-999,11/04/2014 23:52,0
12/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,230,13,210,22,5,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 00:52,0
12/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,230,14,220,22,144,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 01:52,0
12/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,240,15,250,26,241,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 03:02,0
12/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,240,15,240,28,341,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 03:52,0
12/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,240,14,230,25,427,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 04:52,0
12/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,220,15,230,27,532,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 05:52,0
12/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,230,15,230,27,615,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 06:52,0
12/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,230,16,240,28,712,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 07:52,0
12/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,230,21,230,36,831,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 08:53,0
12/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,240,22,240,38,931,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 09:52,0
12/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,260,20,270,33,959,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 10:52,0
12/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,260,22,260,45,1144,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 11:52,0
12/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,260,23,230,38,1151,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 12:52,0
12/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,260,23,280,41,1330,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 13:57,0
12/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,260,23,280,38,1447,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 14:52,0
12/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,260,21,280,37,1450,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 15:52,0
12/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,260,21,260,37,1615,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 16:52,0
12/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,260,20,260,35,1713,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 17:57,0
12/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,260,18,280,32,1815,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 18:52,0
12/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,270,14,250,28,1942,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 19:52,0
12/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,260,18,250,28,2035,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 21:00,0
12/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,250,17,250,29,2108,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 21:52,0
12/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,250,15,260,27,2154,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 22:52,0
13/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,240,15,240,28,2346,6,6,6,6,6,-999,-999,-999,-999,12/04/2014 23:52,0
13/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,260,16,250,26,19,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 00:57,0
13/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,260,18,270,29,51,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 01:52,0
13/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,240,14,240,26,219,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 02:52,0
13/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,240,15,240,25,329,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 03:52,0
13/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,250,18,250,28,449,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 04:52,0
13/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,250,17,260,25,457,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 05:52,0
13/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,240,17,250,26,642,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 06:57,0
13/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,240,15,230,25,719,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 07:52,0
13/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,240,15,240,27,832,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 08:55,0
13/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,240,13,240,23,916,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 09:52,0
13/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,250,16,250,28,1033,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 10:52,0
13/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,250,20,250,35,1114,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 11:52,0
13/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,260,20,260,37,1210,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 12:52,0
13/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,250,24,260,40,1330,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 13:52,0
13/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,240,21,240,37,1401,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 14:52,0
13/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,240,20,250,32,1547,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 15:52,0
13/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,260,21,250,36,1619,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 16:52,0
13/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,260,20,240,35,1656,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 17:58,0
13/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,260,18,260,28,1813,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 18:52,0
13/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,260,16,260,29,1910,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 19:52,0
13/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,260,15,260,28,2039,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 20:54,0
13/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,260,14,260,24,2141,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 21:52,0
13/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,260,14,260,23,2157,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 22:52,0
14/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,260,12,260,20,2333,6,6,6,6,6,-999,-999,-999,-999,13/04/2014 23:52,0
14/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,250,10,270,18,43,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 00:52,0
14/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,250,10,270,18,149,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 01:52,0
14/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,240,9,250,19,157,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 02:52,0
14/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,240,9,250,15,348,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 03:52,0
14/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,250,10,260,17,358,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 04:52,0
14/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,210,7,240,15,548,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 05:52,0
14/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,240,9,240,15,553,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 06:52,0
14/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,250,9,240,15,650,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 07:57,0
14/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,280,10,290,16,832,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 08:54,0
14/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,300,13,290,20,900,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 09:52,0
14/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,310,11,300,18,1005,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 10:52,0
14/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,310,9,340,17,1142,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 11:52,0
14/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,310,9,330,19,1238,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 12:52,0
14/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,310,8,310,16,1317,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 13:52,0
14/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,310,8,310,16,1402,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 14:52,0
14/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,310,9,320,15,1503,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 15:52,0
14/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,310,8,310,13,1604,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 16:52,0
14/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,350,7,310,15,1657,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 17:52,0
14/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,40,5,20,10,1818,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 18:52,0
14/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,50,4,70,9,1855,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 19:52,0
14/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,60,2,40,5,1953,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 20:54,0
14/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,90,1,80,5,2113,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 21:52,0
14/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,220,3,220,6,2242,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 22:52,0
15/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,180,2,190,6,2315,6,6,6,6,6,-999,-999,-999,-999,14/04/2014 23:52,0
15/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,210,1,200,3,2354,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 00:52,0
15/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,200,1,210,4,104,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 01:52,0
15/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,290,1,270,3,249,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 02:52,0
15/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,300,2,330,3,322,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 03:52,0
15/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,220,2,230,4,409,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 04:52,0
15/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,220,3,210,5,457,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 05:53,0
15/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,250,1,210,3,633,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 06:52,0
15/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,310,2,330,4,743,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 07:52,0
15/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,310,3,290,5,845,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 08:54,0
15/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,240,8,250,15,945,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 09:52,0
15/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,230,10,220,15,1029,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 10:52,0
15/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,250,10,260,17,1126,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 11:52,0
15/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,240,11,240,17,1207,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 12:52,0
15/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,230,9,220,17,1251,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 13:52,0
15/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,210,11,210,18,1422,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 14:52,0
15/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,220,11,240,17,1537,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 15:54,0
15/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,210,10,210,17,1630,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 16:52,0
15/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,210,11,220,17,1703,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 17:52,0
15/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,210,10,210,17,1801,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 18:52,0
15/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,220,8,210,15,1856,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 19:52,0
15/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,220,6,220,11,2047,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 20:53,0
15/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,220,9,220,17,2149,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 21:52,0
15/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,220,11,210,22,2238,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 22:53,0
16/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,210,12,210,20,2331,6,6,6,6,6,-999,-999,-999,-999,15/04/2014 23:52,0
16/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,220,10,210,19,2351,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 00:52,0
16/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,240,7,210,16,149,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 01:52,0
16/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,210,10,220,17,214,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 02:52,0
16/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,220,11,210,21,324,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 03:52,0
16/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,220,7,220,16,357,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 04:52,0
16/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,220,8,230,16,548,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 05:52,0
16/04/2014 07:00,WIND,163301,1,HCM,1,19260,1011,230,7,220,15,635,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 06:52,0
16/04/2014 08:00,WIND,163301,1,HCM,1,19260,1011,220,9,210,17,711,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 07:54,0
16/04/2014 09:00,WIND,163301,1,HCM,1,19260,1011,220,9,220,20,820,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 08:55,0
16/04/2014 10:00,WIND,163301,1,HCM,1,19260,1011,230,10,230,20,947,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 09:52,0
16/04/2014 11:00,WIND,163301,1,HCM,1,19260,1011,220,13,230,22,1009,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 10:52,0
16/04/2014 12:00,WIND,163301,1,HCM,1,19260,1011,220,13,230,23,1121,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 11:52,0
16/04/2014 13:00,WIND,163301,1,HCM,1,19260,1011,220,15,210,27,1241,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 12:52,0
16/04/2014 14:00,WIND,163301,1,HCM,1,19260,1011,220,15,230,27,1256,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 13:57,0
16/04/2014 15:00,WIND,163301,1,HCM,1,19260,1011,220,13,210,23,1411,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 14:52,0
16/04/2014 16:00,WIND,163301,1,HCM,1,19260,1011,220,13,210,24,1509,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 15:52,0
16/04/2014 17:00,WIND,163301,1,HCM,1,19260,1011,220,15,220,26,1617,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 16:52,0
16/04/2014 18:00,WIND,163301,1,HCM,1,19260,1011,210,12,220,21,1653,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 17:52,0
16/04/2014 19:00,WIND,163301,1,HCM,1,19260,1011,220,11,220,22,1811,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 18:52,0
16/04/2014 20:00,WIND,163301,1,HCM,1,19260,1011,220,11,210,21,1906,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 19:52,0
16/04/2014 21:00,WIND,163301,1,HCM,1,19260,1011,210,13,220,23,2019,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 20:54,0
16/04/2014 22:00,WIND,163301,1,HCM,1,19260,1011,210,14,210,23,2055,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 21:52,0
16/04/2014 23:00,WIND,163301,1,HCM,1,19260,1011,210,14,210,28,2235,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 22:53,0
17/04/2014 00:00,WIND,163301,1,HCM,1,19260,1011,230,14,220,27,2252,6,6,6,6,6,-999,-999,-999,-999,16/04/2014 23:52,0
17/04/2014 01:00,WIND,163301,1,HCM,1,19260,1011,240,13,250,21,10,6,6,6,6,6,-999,-999,-999,-999,17/04/2014 00:52,0
17/04/2014 02:00,WIND,163301,1,HCM,1,19260,1011,250,14,240,24,100,6,6,6,6,6,-999,-999,-999,-999,17/04/2014 01:52,0
17/04/2014 03:00,WIND,163301,1,HCM,1,19260,1011,240,14,260,27,215,6,6,6,6,6,-999,-999,-999,-999,17/04/2014 02:52,0
17/04/2014 04:00,WIND,163301,1,HCM,1,19260,1011,250,15,250,31,349,6,6,6,6,6,-999,-999,-999,-999,17/04/2014 03:52,0
17/04/2014 05:00,WIND,163301,1,HCM,1,19260,1011,250,17,240,29,435,6,6,6,6,6,-999,-999,-999,-999,17/04/2014 04:52,0
17/04/2014 06:00,WIND,163301,1,HCM,1,19260,1011,250,17,260,27,537,6,6,6,6,6,-999,-999,-999,-999,17/04/2014 05:52,0
