ob_end_time,id_type,id,ob_hour_count,met_domain_-999me,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
01/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,190,9,200,25,2256,6,6,6,6,6,-999,-999,-999,-999,31/12/2013 23:53,0
01/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,180,11,200,22,21,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 00:54,0
01/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,180,11,180,19,107,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 01:53,0
01/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,190,10,190,19,246,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 02:53,0
01/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,170,9,200,17,349,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 03:53,0
01/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,160,6,190,16,350,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 04:54,0
01/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,170,7,170,24,549,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 05:53,0
01/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,180,19,200,31,633,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 06:53,0
01/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,170,13,180,25,652,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 07:54,0
01/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,150,7,170,16,757,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 08:54,0
01/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,90,5,130,10,932,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 09:54,0
01/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,80,5,20,9,1001,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 10:55,0
01/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,90,5,130,12,1131,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 11:55,0
01/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,100,8,110,17,1225,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 12:53,0
01/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,100,11,110,18,1337,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 13:53,0
01/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,100,11,100,19,1355,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 14:53,0
01/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,100,15,110,27,1540,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 15:53,0
01/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,120,17,110,28,1615,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 16:53,0
01/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,110,15,110,23,1659,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 17:53,0
01/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,120,11,120,19,1750,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 18:53,0
01/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,110,9,140,16,1948,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 19:53,0
01/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,140,9,160,17,2011,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 20:54,0
01/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,180,7,170,21,2130,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 21:53,0
01/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,180,14,160,28,2231,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 22:53,0
02/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,190,18,200,30,2345,6,6,6,6,6,-999,-999,-999,-999,01/01/2014 23:53,0
02/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,210,22,210,39,42,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 00:56,0
02/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,230,23,220,40,101,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 01:53,0
02/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,240,19,240,33,237,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 02:53,0
02/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,240,18,230,31,253,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 03:54,0
02/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,240,18,260,29,355,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 04:53,0
02/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,240,16,250,26,509,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 05:53,0
02/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,230,16,230,29,639,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 06:53,0
02/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,230,18,220,31,715,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 07:53,0
02/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,230,19,240,30,756,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 08:54,0
02/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,220,17,230,28,856,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 09:53,0
02/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,220,20,210,36,1010,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 10:54,0
02/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,210,18,210,32,1144,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 11:53,0
02/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,210,21,220,32,1243,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 12:55,0
02/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,210,17,210,30,1340,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 13:55,0
02/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,210,17,210,26,1436,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 14:53,0
02/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,210,14,230,21,1515,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 15:53,0
02/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,220,14,230,26,1627,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 16:55,0
02/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,220,14,220,24,1734,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 17:53,0
02/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,200,13,220,27,1829,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 18:53,0
02/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,180,10,210,24,1910,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 19:54,0
02/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,160,9,170,13,1952,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 20:54,0
02/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,120,5,150,11,2128,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 21:53,0
02/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,140,11,140,21,2247,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 22:53,0
03/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,150,21,150,32,2336,6,6,6,6,6,-999,-999,-999,-999,02/01/2014 23:53,0
03/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,150,18,130,30,11,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 00:53,0
03/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,150,12,130,21,50,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 01:53,0
03/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,190,17,200,33,233,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 02:53,0
03/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,200,29,200,54,325,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 03:54,0
03/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,200,21,200,40,355,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 04:54,0
03/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,190,22,200,40,513,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 05:55,0
03/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,200,25,200,49,606,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 06:55,0
03/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,180,21,200,43,735,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 07:53,0
03/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,190,24,190,44,826,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 08:54,0
03/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,190,23,190,48,940,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 09:56,0
03/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,200,29,190,50,1047,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 10:54,0
03/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,200,37,220,62,1139,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 11:53,0
03/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,200,37,200,63,1153,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 12:53,0
03/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,200,36,210,63,1317,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 13:54,0
03/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,200,37,200,58,1350,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 14:53,0
03/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,210,34,210,57,1500,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 15:54,0
03/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,210,29,210,48,1552,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 16:53,0
03/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,210,30,210,54,1701,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 17:53,0
03/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,210,30,210,48,1805,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 18:53,0
03/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,210,30,220,45,1941,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 19:54,0
03/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,220,24,220,40,1957,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 20:56,0
03/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,220,26,210,42,2143,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 21:53,0
03/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,220,24,210,41,2156,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 22:53,0
04/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,220,25,210,44,2318,6,6,6,6,6,-999,-999,-999,-999,03/01/2014 23:53,0
04/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,220,23,220,37,38,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 00:53,0
04/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,220,23,230,37,50,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 01:53,0
04/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,220,22,220,36,202,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 02:54,0
04/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,220,21,220,37,343,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 03:53,0
04/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,220,21,220,36,352,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 04:55,0
04/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,220,22,210,38,513,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 05:53,0
04/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,210,21,210,36,559,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 06:54,0
04/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,200,19,210,31,651,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 07:56,0
04/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,190,14,210,24,822,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 08:54,0
04/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,200,11,220,18,919,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 09:53,0
04/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,160,5,200,13,950,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 10:53,0
04/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,130,5,160,12,1124,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 11:54,0
04/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,120,8,130,11,1205,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 12:53,0
04/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,110,5,110,9,1300,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 13:54,0
04/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,130,7,130,9,1434,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 14:53,0
04/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,130,7,130,9,1522,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 15:53,0
04/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,170,4,200,10,1641,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 16:53,0
04/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,210,6,230,13,1742,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 17:53,0
04/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,220,10,220,15,1835,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 18:53,0
04/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,240,7,230,15,1949,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 19:54,0
04/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,240,9,240,16,1955,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 20:54,0
04/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,250,9,230,15,2147,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 21:53,0
04/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,240,12,240,19,2226,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 22:55,0
05/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,240,11,230,19,2301,6,6,6,6,6,-999,-999,-999,-999,04/01/2014 23:53,0
05/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,240,12,250,19,34,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 00:53,0
05/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,240,11,240,19,134,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 01:53,0
05/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,230,13,240,20,239,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 02:54,0
05/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,230,14,230,23,312,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 03:53,0
05/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,230,13,230,21,417,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 04:53,0
05/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,220,13,230,21,523,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 05:53,0
05/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,220,13,220,20,614,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 06:55,0
05/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,210,12,220,22,708,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 07:53,0
05/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,190,10,210,20,751,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 08:54,0
05/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,180,11,190,20,851,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 09:56,0
05/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,180,9,200,17,1009,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 10:53,0
05/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,120,4,180,11,1057,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 11:53,0
05/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,80,5,170,13,1249,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 12:53,0
05/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,180,15,200,31,1347,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 13:55,0
05/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,170,16,160,28,1449,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 14:56,0
05/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,150,19,150,36,1549,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 15:53,0
05/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,160,23,160,40,1601,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 16:53,0
05/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,160,17,160,35,1739,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 17:53,0
05/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,170,26,170,39,1816,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 18:54,0
05/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,170,28,170,41,1937,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 19:55,0
05/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,170,23,160,34,2026,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 20:54,0
05/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,180,23,190,35,2106,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 21:54,0
05/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,190,19,210,33,2233,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 22:53,0
06/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,210,22,210,39,2324,6,6,6,6,6,-999,-999,-999,-999,05/01/2014 23:53,0
06/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,220,19,240,32,41,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 00:53,0
06/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,230,14,220,28,50,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 01:53,0
06/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,200,18,190,30,243,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 02:53,0
06/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,210,18,220,32,329,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 03:53,0
06/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,210,19,220,32,447,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 04:53,0
06/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,210,23,210,37,532,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 05:54,0
06/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,200,24,200,44,559,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 06:55,0
06/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,200,30,210,51,738,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 07:53,0
06/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,200,35,200,56,830,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 08:58,0
06/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,200,28,200,47,947,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 09:53,0
06/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,200,27,200,52,958,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 10:53,0
06/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,190,27,190,49,1138,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 11:53,0
06/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,190,25,190,42,1215,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 12:54,0
06/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,200,26,200,46,1320,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 13:54,0
06/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,200,30,210,47,1408,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 14:53,0
06/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,200,27,210,50,1535,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 15:53,0
06/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,200,25,200,40,1615,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 16:53,0
06/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,200,25,190,42,1703,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 17:53,0
06/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,200,26,220,41,1827,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 18:53,0
06/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,200,28,190,50,1902,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 19:53,0
06/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,200,27,210,43,2046,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 20:54,0
06/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,200,28,210,52,2144,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 21:53,0
06/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,210,32,210,51,2232,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 22:55,0
07/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,220,28,220,48,2255,6,6,6,6,6,-999,-999,-999,-999,06/01/2014 23:53,0
07/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,220,27,220,47,40,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 00:53,0
07/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,210,25,210,40,134,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 01:53,0
07/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,210,22,200,39,200,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 02:53,0
07/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,210,23,210,38,339,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 03:55,0
07/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,210,26,220,45,350,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 04:55,0
07/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,210,25,220,43,500,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 05:53,0
07/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,210,26,210,44,625,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 06:53,0
07/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,210,26,210,47,654,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 07:53,0
07/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,210,25,210,43,823,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 08:54,0
07/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,210,28,220,44,902,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 09:53,0
07/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,210,27,210,45,950,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 10:53,0
07/01/2014 12:00,WIND,164601,1,HCM,1,251,1011,210,27,220,41,1104,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 13:55,0
07/01/2014 13:00,WIND,164601,1,HCM,1,251,1011,210,25,220,39,1204,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 13:56,0
07/01/2014 14:00,WIND,164601,1,HCM,1,251,1011,210,16,220,28,1300,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 13:56,0
07/01/2014 15:00,WIND,164601,1,HCM,1,251,1011,210,17,210,30,1416,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 14:53,0
07/01/2014 16:00,WIND,164601,1,HCM,1,251,1011,220,17,220,29,1549,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 15:53,0
07/01/2014 17:00,WIND,164601,1,HCM,1,251,1011,220,18,210,28,1556,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 16:55,0
07/01/2014 18:00,WIND,164601,1,HCM,1,251,1011,220,20,230,32,1719,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 17:55,0
07/01/2014 19:00,WIND,164601,1,HCM,1,251,1011,220,18,230,31,1847,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 18:53,0
07/01/2014 20:00,WIND,164601,1,HCM,1,251,1011,230,19,220,30,1946,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 19:57,0
07/01/2014 21:00,WIND,164601,1,HCM,1,251,1011,230,21,230,34,2041,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 20:55,0
07/01/2014 22:00,WIND,164601,1,HCM,1,251,1011,220,23,220,35,2138,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 21:54,0
07/01/2014 23:00,WIND,164601,1,HCM,1,251,1011,220,22,220,34,2150,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 22:56,0
08/01/2014 00:00,WIND,164601,1,HCM,1,251,1011,230,20,220,30,2308,6,6,6,6,6,-999,-999,-999,-999,07/01/2014 23:53,0
08/01/2014 01:00,WIND,164601,1,HCM,1,251,1011,230,18,230,32,24,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 00:53,0
08/01/2014 02:00,WIND,164601,1,HCM,1,251,1011,220,16,230,27,144,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 01:53,0
08/01/2014 03:00,WIND,164601,1,HCM,1,251,1011,220,18,230,31,159,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 02:54,0
08/01/2014 04:00,WIND,164601,1,HCM,1,251,1011,220,21,220,35,328,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 03:53,0
08/01/2014 05:00,WIND,164601,1,HCM,1,251,1011,230,21,220,36,353,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 04:53,0
08/01/2014 06:00,WIND,164601,1,HCM,1,251,1011,230,17,240,27,505,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 05:53,0
08/01/2014 07:00,WIND,164601,1,HCM,1,251,1011,240,15,230,25,636,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 06:53,0
08/01/2014 08:00,WIND,164601,1,HCM,1,251,1011,240,15,250,26,748,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 07:55,0
08/01/2014 09:00,WIND,164601,1,HCM,1,251,1011,240,17,240,29,759,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 08:54,0
08/01/2014 10:00,WIND,164601,1,HCM,1,251,1011,240,17,240,30,859,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 09:53,0
08/01/2014 11:00,WIND,164601,1,HCM,1,251,1011,230,18,230,28,1048,6,6,6,6,6,-999,-999,-999,-999,08/01/2014 10:54,0
